timestamp,est_x,est_y,est_z,est_qx,est_qy,est_qz,est_qw,meas_x,meas_y,meas_z,meas_qx,meas_qy,meas_qz,meas_qw,imu_x,imu_y,imu_z,gnss_age
1743698975.2399461,507.658761370689,468.0917855142875,-14.72222421854361,-0.0521487184564886,-0.15797173178175553,-0.6862466124425217,0.7080897047919722,507.31122772821925,468.4539985761611,-14.780389351680759,0.20795522739804548,-0.025164931493841913,-0.7096127527377254,0.6727340416336349,509.1027243996578,467.3823653141961,-7.6999174529008165,90.29999542236328
1743698975.339896,507.6540152654823,468.88265972994776,-14.730087613765567,-0.05024538997729513,-0.16012425622363494,-0.6811916211003932,0.7126104115836898,507.3041645664814,469.2383046949499,-14.788412207744031,0.2057916169584555,-0.026242927157541326,-0.705105873006534,0.678075826892186,509.10735879467455,467.8446444037363,-7.694246014631901,90.4000015258789
1743698975.4398463,507.6388372562686,469.6775645570012,-14.739870637685115,-0.04900529562813731,-0.15985296484277053,-0.6765737703755682,0.7171425547763588,507.2842960522022,470.0206809079013,-14.79674024786316,0.20328827653591625,-0.02806909679133121,-0.7018598073674951,0.6821134899930059,509.0999472373458,468.9682615774703,-7.689796898291305,90.5
1743698975.5397995,507.61352210788266,470.46798448289456,-14.753146105373382,-0.05045907561265612,-0.16233371922605888,-0.6714674924700968,0.7212718293725825,507.25563437521987,470.80297955550225,-14.810939023096772,0.20386906367183988,-0.026476621190941865,-0.698060252713464,0.6858923217163854,509.08520919450854,469.5682495785828,-7.692435977686573,90.5999984741211
1743698975.639744,507.5779375987349,471.2594812729503,-14.764066294940989,-0.04936505302812573,-0.16150439344702935,-0.6662901298644317,0.7263173447482003,507.21463858794255,471.58402590902364,-14.817916789562966,0.2048597133330906,-0.024400988597444037,-0.6941767372719309,0.6896055010214522,509.06395275337394,470.28139633464673,-7.694825722865465,90.69999694824219
1743698975.7396958,507.53199054391126,472.0524123640512,-14.770909604110596,-0.050808695748545456,-0.16326776798873685,-0.661280544420478,0.7303904120011872,507.1655268325435,472.36725602392056,-14.822571636676132,0.20550504051014806,-0.022655595271067683,-0.6901855523332733,0.693468316275697,509.01452846224817,471.4390298525963,-7.686419136497571,90.79999542236328
1743698975.8396504,507.4796821861442,472.84435885090954,-14.776688151976321,-0.050203366383674966,-0.16462650117544905,-0.6561491012149759,0.734742195664068,507.1107736364857,473.1506675080719,-14.825635322388816,0.20614136529082233,-0.0206908367315969,-0.6853799041017076,0.6980916944391448,508.97886816160076,472.0750449337619,-7.685284767119696,90.9000015258789
1743698975.9396107,507.414984619087,473.6307734505418,-14.780914892416108,-0.05155019142259125,-0.1675326026541144,-0.6515768699900637,0.7380535124949846,507.04310498957847,473.9282905846236,-14.828768939649839,0.2056594367545633,-0.020197425819343973,-0.6814025718603521,0.7021301838876929,508.9250265375895,472.84510793624395,-7.67932997338931,91.0
1743698976.0395627,507.3431216151643,474.4172223554567,-14.78416920435648,-0.05390770101270916,-0.1683337981781079,-0.6476435464225367,0.7411582347513221,506.9680484533689,474.70829394513106,-14.831946636480247,0.20737215677890022,-0.01726537465733194,-0.6777044156055398,0.7052768396165885,508.87453536154055,473.44251901942744,-7.672986811837374,91.0999984741211
1743698976.1395085,507.2677300256384,475.2057902526011,-14.788073573173623,-0.052903384596828994,-0.16864328880550336,-0.6431148910879972,0.7450932222882831,506.89263764865393,475.48830181872415,-14.831578323238576,0.2071186124611961,-0.0165041192811958,-0.6737305581608373,0.7091661507849818,508.79068229255915,474.3812374557215,-7.670621222603209,91.19999694824219
1743698976.2394578,507.18393483672116,475.9911645606395,-14.785394173698988,-0.056558532750754474,-0.17186000543328606,-0.6381780884147318,0.7483274673382445,506.8085969993802,476.26244750352424,-14.824173656807952,0.20728153835016427,-0.015379204491777654,-0.6702083524006626,0.7124735842827992,508.70204088077446,475.2009439960819,-7.663326728626292,91.29999542236328
1743698976.339403,507.08877847002844,476.7740904279583,-14.781033290576218,-0.05724799166374554,-0.1721315383251683,-0.6340380796972864,0.7517240946371591,506.7096943015159,477.03510909586174,-14.81759893843288,0.20817111252997617,-0.01313779416727047,-0.6657607082835261,0.7164180801586936,508.5888875330797,476.18770768987577,-7.649273111731134,91.4000015258789
1743698976.4393594,506.98793929429854,477.55091561776175,-14.77986187830492,-0.05766276313194288,-0.17445323011313485,-0.6283441943762792,0.7559263519978038,506.6088224984772,477.80647911471004,-14.815210931118099,0.2087183231295574,-0.01138508844242389,-0.6616960257953352,0.7200454227323462,508.52998923083305,476.6598401688914,-7.642136890680744,91.5
1743698976.539313,506.87962773206834,478.3320708324653,-14.7786658248909,-0.05704590740421953,-0.17283994029064667,-0.6224415097633244,0.76120870095678,506.4982392420449,478.5790187481076,-14.81067290071292,0.20860138078673462,-0.010112260160166295,-0.6564694779112034,0.7248662157248832,508.4608811271412,477.1892487160606,-7.63263778538202,91.5999984741211
1743698976.639242,506.7595050018726,479.1105785992294,-14.769294076276973,-0.05651463039160412,-0.17227216887841362,-0.6172771135971971,0.7655699585346468,506.377192483183,479.3485682800682,-14.798644448921692,0.20888345069103673,-0.008337559215205181,-0.6512131196009603,0.7295338662415363,508.29295817199494,478.28295784245626,-7.618868242812298,91.69999694824219
1743698976.7392178,506.6382517864754,479.88564151115315,-14.761260419972432,-0.054938032641323256,-0.17382614817291356,-0.6109782090111077,0.7703712811978704,506.2552634108402,480.1179734117841,-14.789910616407981,0.20633649979255764,-0.010106167469040792,-0.6459051782719961,0.7349351093218124,508.1620631460656,479.05678896531685,-7.607782643087197,91.79999542236328
1743698976.8391619,506.4975668776376,480.66282274732947,-14.75032170706817,-0.05848449378981778,-0.17379704447355587,-0.6069806111239595,0.7732714200317959,506.1130516284679,480.88194313445524,-14.775162173261705,0.20717374017145795,-0.007535732193791195,-0.6402273720644333,0.7396831525613804,507.97304566158266,480.02790199759096,-7.5918536243026695,91.9000015258789
1743698976.9391212,506.3434179318277,481.4343654109116,-14.747622667603947,-0.06007031741954451,-0.17326189055807453,-0.6021523251417551,0.7770356823027723,505.9568512425945,481.64028790823613,-14.769857531680067,0.20823875274791204,-0.00465018833181606,-0.6346267114005425,0.7442203536449435,507.80753922966545,480.78515286715526,-7.5761323586992395,92.0
1743698977.0390577,506.1761344306569,482.1979623171,-14.742744321386537,-0.05675766415183205,-0.17277565872321884,-0.5968269949282143,0.7814887570769925,505.7850117360704,482.3958700696235,-14.761419183759475,0.2078171342062594,-0.0043534637535951465,-0.6314955039050381,0.7469983364314579,507.64576848934786,481.5067898440112,-7.564316891480876,92.0999984741211
1743698977.139011,505.99999011831324,482.9631057170321,-14.739377331138872,-0.05761792532286321,-0.17178055539794798,-0.5909134328945893,0.786125263741977,505.6073641098634,483.15347836561716,-14.756998762319979,0.20667251712363482,-0.004330515588352041,-0.6257662241302205,0.752119904030153,507.55423404806925,481.95427014104035,-7.5547409263834835,92.19999694824219
1743698977.2389612,505.8120074140823,483.72430184019845,-14.733111040731638,-0.057123274105129185,-0.17149672955406853,-0.5848961076658424,0.7907100268398751,505.41771990588654,483.90720408196177,-14.748164044792464,0.20703202467931037,-0.002743666848586207,-0.6216495018718213,0.7554350467591013,507.44092152759055,482.4745771682204,-7.542887761345684,92.29999542236328
1743698977.3389106,505.6208314522046,484.48397105427586,-14.72437311451235,-0.05597353896400579,-0.17213601246084137,-0.5798440196394127,0.7943658282166565,505.2274805933006,484.6587275277366,-14.740214958067863,0.20493011195284971,-0.003912917873271263,-0.6152664876868905,0.7612065996942925,507.1759280204864,483.6243281364005,-7.518739550295326,92.4000015258789
1743698977.438865,505.41901372879653,485.240520362529,-14.71618976427026,-0.05638347037043983,-0.17397663440089628,-0.5751900562031044,0.79731388687053,505.0277875685106,485.4061229163854,-14.727928738057363,0.20430493375449654,-0.0037111698537585086,-0.6111882592241447,0.7646532763602385,506.96560172640636,484.4691833258044,-7.49854009750974,92.5
1743698977.5388064,505.2063564434724,485.99033269273144,-14.717821179628272,-0.05465420319173665,-0.1748167941498012,-0.5701470847495688,0.8008647253489383,504.81387422085675,486.14745114522873,-14.730958909384208,0.2057918959102859,-0.000146943984743228,-0.6055785543055128,0.7687159999312883,506.77133858033494,485.19940888111614,-7.486752795767452,92.5999984741211
1743698977.6387475,504.9888258074576,486.73910773119604,-14.71446560770818,-0.05518959322627844,-0.17452371718160226,-0.5650559413222431,0.8044919913318389,504.59728000559306,486.8886801231566,-14.726640579432482,0.2055607483931189,0.0004398002334488893,-0.6021561544938708,0.7714613087517541,506.5699339279718,485.9087982827078,-7.469125790060777,92.69999694824219
1743698977.738695,504.76067447466437,487.487315116956,-14.719420949832198,-0.05542113624263313,-0.17383174770965132,-0.5596048061146732,0.8084265471390352,504.3686207783073,487.6277266380439,-14.730482635012631,0.20546157086095596,0.001848833787338841,-0.5963606869455279,0.7759742623172711,506.34517937944554,486.67311737465826,-7.450527565996796,92.79999542236328
1743698977.8386497,504.52076434656044,488.2331257757071,-14.71757007677653,-0.05624025079817547,-0.17028260429474007,-0.5548165930001109,0.8124157907109565,504.12960451654004,488.3646565523871,-14.721353968724896,0.2058567074625165,0.00322718877883868,-0.5933809119131325,0.7781463195456348,506.16019531498114,487.27112670769674,-7.437795245701104,92.9000015258789
1743698977.938607,504.2660817469334,488.96791730161505,-14.71402280253718,-0.05777805663959996,-0.16931093067777075,-0.5496271108533012,0.8160303572410962,503.872742208417,489.09138892152964,-14.714231462101855,0.20849892780088575,0.008475820908915216,-0.5884977555602937,0.7811061062789729,505.90378067408164,488.02079913519,-7.4200525296436615,93.0
